,Road type,Road ID,Scenario Length,Vehicle_in_front,vehicle_in_adjcent_lane,vehicle_in_opposite_lane,vehicle_in_front_two_wheeled,vehicle_in_adjacent_two_wheeled,vehicle_in_opposite_two_wheeled,time of day,weather,Number of People,Target Speed,Trees in scenario,Buildings in Scenario,task,f1,f2,f3,f4,f5
223,2,0,0,1,1,1,0,0,0,1,4,0,4,1,1,0,0.6608695652173913,1.0,1.0,1.0,1.0
224,1,3,0,0,0,1,0,1,0,0,6,1,3,1,1,0,0.6761739130434783,1.0,1.0,1.0,1.0
225,0,3,0,0,1,1,0,1,1,1,1,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
226,3,0,0,0,0,0,0,0,1,1,4,1,4,1,1,2,0.6660869565217391,1.0,1.0,1.0,1.0
227,0,0,0,0,1,1,0,1,0,2,2,1,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,1.0
228,0,0,0,1,1,1,1,1,0,2,3,1,4,1,1,0,0.9929565217391304,0.04,1.0,1.0,1.0
229,1,0,0,0,0,0,1,0,1,0,2,1,3,1,1,0,0.6617391304347826,1.0,1.0,1.0,1.0
230,0,2,0,0,0,0,0,1,1,2,6,1,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
231,2,0,0,0,1,0,1,1,1,1,3,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
232,1,3,0,0,0,0,0,1,1,0,3,1,4,1,1,0,0.6765217391304348,1.0,1.0,1.0,1.0
233,2,3,0,0,0,0,1,1,1,0,5,0,4,1,1,0,0.45034782608695645,1.0,1.0,0.25,1.0
234,2,0,0,1,1,1,1,0,0,1,0,0,4,1,1,0,0.7104347826086956,1.0,1.0,1.0,1.0
235,0,0,0,1,1,0,0,1,0,2,4,0,4,1,1,0,0.9759130434782609,1.0,1.0,1.0,1.0
236,0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.9616521739130435,1.0,1.0,1.0,1.0
237,1,0,0,1,0,0,1,0,0,1,2,1,2,1,1,0,0.7083478260869565,0.04,1.0,1.0,1.0
238,3,3,0,0,0,0,0,1,0,2,5,0,4,1,1,0,0.9984347826086957,1.0,1.0,1.0,1.0
239,0,0,0,0,1,1,1,0,1,1,3,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,1.0
240,1,1,0,1,1,0,1,0,1,1,4,1,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
241,1,0,0,1,1,1,1,0,1,1,5,1,3,1,1,0,0.5662608695652174,0.03,1.0,1.0,1.0
242,2,0,0,0,1,1,0,0,0,1,6,1,2,1,1,0,0.5202608695652173,1.0,1.0,1.0,1.0
243,0,1,0,1,1,1,0,1,0,2,6,0,4,1,1,0,0.9962608695652174,1.0,1.0,1.0,1.0
244,0,2,0,1,0,0,1,0,1,0,3,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
245,1,2,0,1,1,0,1,1,1,0,0,1,3,1,1,0,0.7709565217391304,1.0,1.0,1.0,1.0
246,2,2,0,0,1,0,0,1,1,0,1,0,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
247,1,1,0,1,1,1,1,1,1,0,6,0,2,1,1,0,0.714,1.0,1.0,1.0,1.0
248,1,2,0,1,1,1,0,0,0,0,0,1,2,1,1,0,0.7680869565217391,1.0,1.0,1.0,1.0
249,2,3,0,1,0,1,0,1,1,0,1,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
250,3,3,0,0,0,1,1,1,0,0,1,0,2,1,1,2,0.7710434782608695,1.0,1.0,1.0,1.0
251,0,3,0,1,0,0,1,0,0,2,3,1,2,1,1,0,0.8719130434782609,1.0,1.0,1.0,1.0
252,2,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0,0.73,1.0,1.0,1.0,1.0
253,1,2,0,1,1,0,1,0,0,1,5,1,2,1,1,0,0.7659130434782608,1.0,1.0,1.0,1.0
254,3,2,0,0,1,0,1,1,1,0,2,1,3,1,1,2,0.6934782608695652,1.0,1.0,1.0,1.0
255,1,0,0,0,0,1,0,1,0,2,3,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,1.0
256,2,2,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6613913043478261,1.0,1.0,1.0,1.0
257,2,0,0,1,1,0,1,0,1,0,0,1,2,1,1,0,0.5419130434782609,1.0,1.0,1.0,1.0
258,0,1,0,1,0,0,0,1,1,0,3,0,2,1,1,0,0.9657391304347827,1.0,1.0,1.0,1.0
259,3,2,0,1,0,1,1,0,1,0,6,0,3,1,1,1,0.9224347826086956,1.0,1.0,1.0,0.33795213244556416
260,0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.9562608695652174,1.0,1.0,1.0,1.0
261,0,3,0,0,0,0,1,0,0,0,5,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
262,1,0,0,1,1,1,1,1,1,2,3,0,2,1,1,0,0.6578260869565217,0.12,1.0,1.0,1.0
263,0,3,0,0,0,1,0,1,1,0,0,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
264,3,3,0,0,1,0,0,0,1,1,3,0,3,1,1,1,0.5667826086956522,1.0,1.0,1.0,1.0
265,0,3,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0.8703478260869565,1.0,1.0,1.0,1.0
266,1,0,0,0,1,0,1,0,0,0,3,1,3,1,1,0,0.6552173913043478,1.0,1.0,1.0,1.0
267,0,2,0,0,0,1,1,0,0,2,3,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
268,3,3,0,0,0,0,0,1,0,0,3,1,3,1,1,2,0.6350434782608696,1.0,1.0,1.0,1.0
269,3,3,0,0,0,1,1,0,1,0,1,1,4,1,1,1,0.390695652173913,1.0,1.0,1.0,1.0
270,2,3,0,0,1,0,0,0,1,2,3,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
271,0,3,0,0,1,1,1,1,0,0,5,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
272,3,0,0,1,1,0,0,1,0,1,4,1,3,1,1,2,0.6521739130434783,1.0,1.0,1.0,1.0
273,2,2,0,0,0,0,1,1,1,0,6,0,2,1,1,0,0.7615652173913043,1.0,1.0,1.0,1.0
274,1,0,0,0,0,0,0,0,1,0,5,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
275,2,2,0,1,1,0,1,0,1,1,5,0,2,1,1,0,0.764,1.0,1.0,1.0,1.0
276,2,3,0,0,0,0,0,0,0,2,6,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.14,1.0
277,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9958260869565217,1.0,1.0,1.0,1.0
278,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.531391304347826,0.03,1.0,1.0,1.0
279,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.5961739130434782,1.0,1.0,1.0,1.0
280,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9454782608695652,1.0,1.0,1.0,1.0
281,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.965304347826087,1.0,1.0,1.0,1.0
282,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
283,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5224347826086956,1.0,1.0,1.0,1.0
284,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7896521739130434,1.0,1.0,1.0,1.0
285,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
286,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
287,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,0.93,1.0,0.17,1.0
288,3,1,0,0,0,1,1,1,1,2,5,1,3,1,1,2,0.6712173913043478,1.0,1.0,1.0,1.0
289,1,2,0,1,0,1,1,1,1,1,5,0,4,1,1,0,0.7478260869565218,0.07,1.0,1.0,1.0
290,0,1,0,1,1,1,0,1,0,1,6,1,3,1,1,0,0.9866956521739131,1.0,1.0,1.0,1.0
291,0,1,0,0,0,0,1,0,0,2,4,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
292,1,1,0,0,0,1,0,0,0,1,3,1,2,1,1,0,0.7070434782608696,1.0,1.0,1.0,1.0
293,3,3,0,1,1,0,1,1,0,1,2,1,4,1,1,1,0.9998260869565218,1.0,1.0,1.0,0.21235884567126725
294,1,1,0,0,0,0,0,0,0,1,3,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
295,3,3,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0.9994782608695653,1.0,1.0,1.0,1.0
296,3,2,0,0,1,0,0,0,1,1,2,1,2,1,1,0,0.9000869565217391,1.0,1.0,1.0,0.3654980909406456
297,2,3,0,0,1,0,0,1,1,2,3,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.16,1.0
298,3,0,0,1,1,0,1,1,1,0,4,0,3,1,1,0,0.9253913043478261,1.0,1.0,1.0,1.0
299,0,3,0,1,1,1,0,0,1,1,5,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
300,2,2,0,1,0,0,0,1,1,2,3,0,3,1,1,0,0.6533043478260869,1.0,1.0,1.0,1.0
301,1,1,0,1,0,1,0,0,0,0,4,1,4,1,1,0,0.6369565217391304,1.0,1.0,1.0,1.0
302,3,3,0,0,0,1,0,0,0,1,3,1,2,1,1,1,0.6135652173913043,1.0,1.0,1.0,1.0
303,2,1,0,0,1,0,0,0,1,0,1,0,3,1,1,0,0.5814782608695652,1.0,1.0,1.0,1.0
304,1,0,0,1,1,1,0,1,1,2,5,0,3,1,1,0,0.6033913043478261,1.0,1.0,1.0,1.0
305,1,1,0,0,1,1,1,1,1,1,4,1,3,1,1,0,0.6377391304347826,1.0,1.0,1.0,1.0
306,3,0,0,0,1,0,1,0,0,0,4,0,2,1,1,0,0.9329565217391305,1.0,1.0,1.0,1.0
307,3,0,0,1,0,0,0,0,1,0,1,1,3,1,1,1,0.5387826086956522,1.0,1.0,1.0,1.0
308,2,3,0,0,1,1,0,0,0,0,3,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
309,0,2,0,1,1,0,1,1,1,0,5,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
310,1,2,0,1,1,0,1,0,1,2,2,1,2,1,1,0,0.7581739130434783,1.0,1.0,1.0,1.0
311,0,2,0,1,1,1,0,1,1,1,0,0,2,1,1,0,0.9587826086956521,1.0,1.0,1.0,1.0
312,1,1,0,1,0,1,0,1,0,1,4,0,2,1,1,0,0.7323478260869565,1.0,1.0,1.0,1.0
313,3,1,0,0,1,0,1,0,0,0,5,0,3,1,1,0,0.8870434782608696,1.0,1.0,1.0,1.0
314,1,0,0,1,0,0,1,1,1,0,0,0,4,1,1,0,-0.09321739130434792,-1.81,1.0,1.0,1.0
315,1,2,0,1,0,1,0,0,1,0,6,1,3,1,1,0,0.7851304347826087,1.0,1.0,1.0,1.0
316,3,3,0,1,0,0,0,0,1,2,1,1,4,1,1,1,0.1584347826086956,1.0,1.0,1.0,1.0
317,0,2,0,1,1,0,1,1,1,2,0,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
318,1,0,0,1,0,1,1,0,0,0,2,0,2,1,1,0,0.7027826086956521,0.35,1.0,1.0,1.0
319,1,0,0,0,1,1,0,1,1,1,5,1,4,1,1,0,0.6221739130434782,1.0,1.0,1.0,1.0
320,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,0,0.7542608695652173,1.0,1.0,1.0,1.0
321,2,1,0,0,1,1,1,1,1,2,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
322,1,3,0,1,1,0,0,1,0,1,1,1,2,1,1,0,0.6144347826086956,1.0,1.0,1.0,1.0
323,0,1,0,0,0,1,1,0,1,2,2,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
324,0,3,0,1,0,0,1,0,1,1,0,1,3,1,1,0,0.8839130434782608,0.05,1.0,1.0,1.0
325,3,0,0,1,1,1,0,0,0,0,5,0,2,1,1,0,0.9999130434782608,1.0,1.0,1.0,0.38899375635254835
326,0,3,0,1,0,1,0,1,1,0,3,1,4,1,1,0,0.8839130434782608,1.0,1.0,1.0,1.0
327,1,3,0,1,0,1,0,1,1,0,6,1,3,1,1,0,0.6004347826086955,1.0,1.0,1.0,1.0
328,0,1,0,0,1,1,1,0,1,1,0,1,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,1.0
329,1,2,0,1,0,1,1,1,1,1,0,0,3,1,1,0,0.7828695652173913,1.0,1.0,1.0,1.0
330,2,2,0,0,1,1,0,1,1,0,3,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
331,1,1,0,1,0,1,1,0,0,0,6,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,1.0
332,3,2,0,1,0,0,0,1,0,1,4,0,2,1,1,1,0.5855652173913043,1.0,1.0,1.0,1.0
333,0,0,0,0,0,1,0,1,1,1,6,1,2,1,1,0,0.9411304347826087,1.0,1.0,1.0,1.0
334,2,3,0,0,0,0,1,1,0,1,1,0,4,1,1,0,0.45034782608695645,1.0,1.0,0.25,1.0
335,3,3,0,1,1,1,1,0,0,2,6,0,3,1,1,1,0.6146086956521739,0.31,1.0,1.0,0.6797365119196989
336,3,2,0,0,1,0,1,1,1,2,2,0,2,1,1,2,0.8066086956521739,1.0,1.0,1.0,1.0
337,3,1,0,1,0,1,1,1,1,2,5,0,3,1,1,2,0.6551304347826087,-0.21,1.0,1.0,1.0
338,2,3,0,1,0,1,1,0,0,2,4,1,4,1,1,0,0.45034782608695645,-0.05,1.0,0.24,1.0
339,3,3,0,0,0,1,0,0,0,2,4,0,3,1,1,2,0.6343478260869565,1.0,1.0,1.0,1.0
340,1,1,0,1,1,0,0,1,1,2,0,1,3,1,1,0,0.6087826086956521,1.0,1.0,1.0,1.0
341,0,1,0,0,1,0,0,0,0,2,2,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,1.0
342,2,3,0,1,1,0,1,1,1,1,0,1,4,1,1,0,0.45034782608695645,-0.05,1.0,0.18,1.0
343,0,3,0,0,1,0,1,1,1,0,6,1,2,1,1,0,0.8726086956521739,1.0,1.0,1.0,1.0
344,2,0,0,0,1,0,0,1,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
345,2,3,0,1,1,0,1,0,1,0,1,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
346,2,2,0,0,1,0,1,1,1,2,0,0,4,1,1,0,0.7243478260869565,1.0,1.0,1.0,1.0
347,1,2,0,0,0,0,1,1,1,0,2,1,2,1,1,0,0.758,1.0,1.0,1.0,1.0
348,2,0,0,0,0,1,0,0,1,2,3,0,3,1,1,0,0.48582608695652163,1.0,1.0,1.0,1.0
349,1,2,0,0,0,0,1,0,0,2,2,1,3,1,1,0,0.7499130434782608,1.0,1.0,1.0,1.0
350,2,2,0,0,1,1,0,1,1,0,0,0,4,1,1,0,0.7243478260869565,1.0,1.0,1.0,1.0
351,1,2,0,1,1,1,1,1,0,0,3,1,4,1,1,0,0.7707826086956522,-0.03,1.0,1.0,1.0
352,1,2,0,1,1,1,0,0,1,2,5,1,4,1,1,0,0.7713043478260869,1.0,1.0,1.0,1.0
353,2,1,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.6317391304347826,1.0,1.0,1.0,1.0
354,3,0,0,0,1,1,1,0,0,0,5,0,2,1,1,1,0.6288695652173912,1.0,1.0,1.0,0.6496757925072048
355,3,0,0,1,1,1,0,1,0,2,2,1,3,1,1,1,0.4882608695652173,1.0,1.0,1.0,1.0
356,0,0,0,0,0,0,1,0,1,2,2,1,2,1,1,0,0.943304347826087,1.0,1.0,1.0,1.0
357,1,2,0,1,0,0,0,1,1,0,5,1,4,1,1,0,0.7593913043478261,1.0,1.0,1.0,1.0
358,0,3,0,0,0,1,1,0,1,1,0,1,2,1,1,0,0.8723478260869565,1.0,1.0,1.0,1.0
359,2,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0.6494782608695652,1.0,1.0,1.0,1.0
360,3,0,0,1,0,1,0,0,1,0,5,0,2,1,1,1,0.6272173913043477,1.0,1.0,1.0,0.5655619596541787
361,0,3,0,0,0,0,1,1,1,2,3,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
362,1,2,0,1,0,0,1,1,1,2,5,1,2,1,1,0,0.7748695652173913,1.0,1.0,1.0,1.0
363,1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.7742608695652173,1.0,1.0,1.0,1.0
364,3,0,0,1,0,1,0,0,1,1,4,0,2,1,1,2,0.8120869565217391,1.0,1.0,1.0,0.8308133971291866
365,0,1,0,0,0,1,1,0,0,1,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
366,2,0,0,0,1,1,0,0,0,2,3,1,4,1,1,0,0.6705217391304348,1.0,1.0,1.0,1.0
367,1,3,0,1,1,0,1,0,1,0,3,0,2,1,1,0,0.6458260869565218,1.0,1.0,1.0,1.0
368,1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.7708695652173913,1.0,1.0,1.0,1.0
369,0,3,0,1,1,1,0,1,0,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
370,2,3,0,1,1,1,0,0,1,0,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.18,1.0
371,3,2,0,1,0,0,1,1,0,2,2,1,2,1,1,0,0.9153043478260869,1.0,1.0,1.0,0.31216012958463496
372,0,3,0,0,1,0,1,1,1,2,2,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
373,2,2,0,1,1,0,1,1,1,1,1,0,4,1,1,0,0.578695652173913,0.02,1.0,1.0,1.0
374,0,0,0,1,1,1,0,0,1,0,1,1,3,1,1,0,0.9591304347826087,1.0,1.0,1.0,0.6775009731413001
375,2,1,0,1,0,1,1,0,0,2,0,0,2,1,1,0,0.6308695652173912,1.0,1.0,1.0,1.0
376,1,3,0,1,0,1,1,0,1,1,4,1,2,1,1,0,0.6111304347826088,1.0,1.0,1.0,1.0
377,2,2,0,0,0,0,0,0,1,2,6,0,2,1,1,0,0.7629565217391304,1.0,1.0,1.0,1.0
378,2,3,0,0,1,0,1,0,1,1,1,1,4,1,1,0,0.45034782608695645,1.0,1.0,0.21,1.0
379,3,2,0,1,0,0,1,0,0,2,6,0,2,1,1,0,0.8720869565217391,1.0,1.0,1.0,0.9632072197153765
380,2,3,0,1,0,0,0,1,1,1,1,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
381,1,0,0,0,0,1,1,1,1,0,6,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
382,1,1,0,0,1,0,1,0,0,0,1,1,2,1,1,0,0.6377391304347826,1.0,1.0,1.0,0.7799245994344957
383,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
384,3,1,0,0,1,1,0,1,1,1,3,0,3,1,1,2,0.6542608695652173,1.0,1.0,1.0,1.0
385,1,0,0,0,1,0,1,0,0,0,5,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,1.0
386,3,2,0,1,0,1,1,0,0,2,5,0,2,1,1,1,0.9025217391304348,1.0,1.0,1.0,0.33723231959690486
387,2,0,0,0,1,0,0,1,1,2,5,1,2,1,1,0,0.5744347826086956,1.0,1.0,1.0,1.0
388,2,0,0,0,1,0,1,0,1,1,5,0,4,1,1,0,0.6169565217391304,1.0,1.0,1.0,1.0
389,3,2,0,1,1,0,0,0,0,0,4,1,2,1,1,2,0.8009565217391305,1.0,1.0,1.0,1.0
390,0,2,0,1,0,1,0,1,1,2,2,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
391,3,3,0,1,1,1,1,1,0,1,6,1,4,1,1,2,0.683304347826087,-0.33,1.0,1.0,0.8841446057500711
392,3,3,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0.9050434782608695,1.0,1.0,1.0,1.0
393,2,3,0,1,0,1,1,0,1,1,5,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.12,1.0
394,1,2,0,0,0,1,1,1,0,2,0,1,4,1,1,0,0.7491304347826087,1.0,1.0,1.0,1.0
395,0,3,0,0,1,1,0,0,1,1,1,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
396,1,3,0,0,0,1,0,0,1,2,2,0,3,1,1,0,0.6496521739130434,1.0,1.0,1.0,1.0
397,1,2,0,0,1,0,0,1,0,0,6,1,4,1,1,0,0.7634782608695652,1.0,1.0,1.0,1.0
398,2,0,0,1,1,0,1,1,1,1,2,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
399,0,3,0,0,1,0,1,1,0,1,6,1,2,1,1,0,0.8727826086956522,1.0,1.0,1.0,1.0
400,0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.996,1.0,1.0,1.0,1.0
401,3,1,0,0,1,0,1,1,1,2,2,1,3,1,1,2,0.6569565217391304,1.0,1.0,1.0,1.0
402,0,1,0,1,0,1,0,0,1,2,0,0,2,1,1,0,0.9626956521739131,1.0,1.0,1.0,1.0
403,0,2,0,0,1,0,0,0,0,2,4,0,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
404,3,2,0,0,1,1,1,0,1,0,5,0,4,1,1,1,0.3128695652173913,1.0,1.0,1.0,1.0
405,2,0,0,1,1,1,1,0,1,2,2,0,4,1,1,0,0.6048695652173912,1.0,1.0,1.0,1.0
406,2,3,0,1,0,0,0,0,0,0,4,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
407,1,2,0,1,0,0,1,0,0,0,2,1,2,1,1,0,0.7672173913043479,1.0,1.0,1.0,1.0
408,1,0,0,0,1,1,0,1,1,1,1,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,1.0
409,0,3,0,1,1,0,0,0,1,1,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
410,0,0,0,1,0,0,1,0,1,2,5,0,4,1,1,0,0.9882608695652174,0.04,1.0,1.0,1.0
411,2,1,0,0,0,0,0,1,1,1,6,0,3,1,1,0,0.5814782608695652,1.0,1.0,1.0,1.0
412,3,1,0,0,0,1,0,0,0,1,4,1,3,1,1,2,0.6696521739130434,1.0,1.0,1.0,1.0
413,1,2,0,0,1,1,0,1,1,2,0,0,2,1,1,0,0.9993913043478261,1.0,1.0,1.0,0.06999471737982042
414,0,2,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0.9627826086956521,1.0,1.0,1.0,1.0
415,3,1,0,0,1,0,0,0,1,0,4,1,3,1,1,0,0.8901739130434783,1.0,1.0,1.0,1.0
416,2,3,0,1,1,1,0,0,1,2,3,1,2,1,1,0,0.45034782608695645,1.0,1.0,0.14,1.0
417,0,0,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0.9458260869565217,1.0,1.0,1.0,1.0
418,2,1,0,0,1,0,1,0,1,2,3,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
419,2,3,0,1,1,0,0,0,0,1,3,1,2,1,1,0,0.45034782608695645,1.0,1.0,0.15,1.0
420,3,0,0,1,1,0,1,0,1,1,0,0,2,1,1,0,0.943304347826087,1.0,1.0,1.0,0.9268186438216931
421,1,1,0,1,1,0,0,1,0,1,5,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,1.0
422,0,2,0,1,1,1,1,0,1,1,2,0,3,1,1,0,0.9619130434782609,1.0,1.0,1.0,1.0
423,1,3,0,1,0,0,0,1,0,0,0,1,4,1,1,0,0.6648695652173913,1.0,1.0,1.0,1.0
424,1,1,0,0,1,0,1,1,0,2,2,1,4,1,1,0,0.6154782608695653,1.0,1.0,1.0,1.0
425,1,2,0,1,0,0,0,0,1,0,3,1,4,1,1,0,0.7720869565217391,1.0,1.0,1.0,1.0
426,3,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0.38426086956521743,1.0,1.0,1.0,1.0
427,0,3,0,0,1,1,0,1,1,2,4,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
428,3,1,0,0,0,0,0,0,1,0,3,0,3,1,1,1,0.5821739130434782,1.0,1.0,1.0,1.0
429,0,1,0,1,0,0,0,1,1,2,3,1,2,1,1,0,0.9649565217391304,1.0,1.0,1.0,1.0
430,1,0,0,1,1,1,1,0,1,0,6,1,2,1,1,0,0.7162608695652174,0.62,1.0,1.0,1.0
431,3,2,0,1,0,1,0,0,1,0,6,1,2,1,1,1,0.9025217391304348,1.0,1.0,1.0,0.3368724131725751
432,0,1,0,0,0,0,1,0,0,1,2,0,4,1,1,0,0.9960869565217392,1.0,1.0,1.0,1.0
433,1,0,0,0,1,1,0,1,0,1,3,1,3,1,1,0,0.612695652173913,1.0,1.0,1.0,1.0
434,0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0.967391304347826,1.0,1.0,1.0,1.0
435,0,0,0,1,1,0,1,0,1,2,0,0,3,1,1,0,0.9851304347826086,0.45,1.0,1.0,1.0
436,1,2,0,1,1,1,0,1,0,2,4,0,2,1,1,0,0.7779130434782608,1.0,1.0,1.0,1.0
437,2,0,0,1,1,1,1,0,0,2,6,0,2,1,1,0,0.5575652173913043,1.0,1.0,1.0,1.0
438,2,2,0,0,0,0,0,0,1,1,4,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
439,3,0,0,1,1,1,0,0,1,0,0,1,2,1,1,2,0.9997391304347826,1.0,1.0,1.0,0.3655502392344498
440,1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0.7552173913043478,1.0,1.0,1.0,1.0
441,0,1,0,1,0,0,1,1,1,2,0,0,3,1,1,0,0.964,1.0,1.0,1.0,1.0
442,2,2,0,0,0,0,1,0,1,1,6,0,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
443,0,2,0,1,0,1,1,1,0,1,4,1,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
444,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0.5823478260869566,1.0,1.0,1.0,1.0
445,1,2,0,0,1,1,1,1,0,0,5,0,3,1,1,0,0.7539130434782608,1.0,1.0,1.0,1.0
446,1,2,0,0,0,0,1,1,0,2,6,1,3,1,1,0,0.7623478260869565,1.0,1.0,1.0,1.0
447,0,3,0,1,0,1,0,1,0,2,6,0,2,1,1,0,0.8737391304347826,1.0,1.0,1.0,1.0
448,0,1,0,0,0,0,0,1,0,1,1,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,1.0
449,0,0,0,1,1,1,1,1,1,0,0,0,3,1,1,0,0.9851304347826086,0.15,1.0,1.0,1.0
450,3,2,0,1,1,0,1,0,0,0,3,0,4,1,1,0,0.9277391304347826,1.0,1.0,1.0,0.3576304523892167
451,1,3,0,0,0,0,1,1,0,0,1,1,3,1,1,0,0.6081739130434782,1.0,1.0,1.0,1.0
452,0,0,0,0,1,0,1,1,1,0,5,1,3,1,1,0,0.9062608695652173,1.0,1.0,1.0,0.6360451537563255
453,0,3,0,0,1,0,1,1,1,2,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
454,0,2,0,0,1,0,0,0,0,0,6,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
455,0,2,0,1,1,1,0,0,1,1,6,0,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
456,3,0,0,1,1,0,0,0,1,1,0,1,4,1,1,0,0.941304347826087,1.0,1.0,1.0,0.9680557572237548
